date,gap,cumreturn
2019-11-11,gap_1,0.0008153098237747873
2019-11-12,gap_1,0.0008130905655742793
2019-11-13,gap_1,0.0008115288010268415
2019-11-14,gap_1,0.0008079298863121111
2019-11-15,gap_1,0.0008066551240717414
2019-11-16,gap_1,0.000807839531561632
2019-11-17,gap_1,0.0008090095555578504
2019-11-18,gap_1,0.00080514989598236
2019-11-19,gap_1,0.0008033314036780639
2019-11-20,gap_1,0.0008065845712622586
2019-11-21,gap_1,0.0008119691349237103
2019-11-22,gap_1,0.000808794323656201
2019-11-23,gap_1,0.000814395547471091
2019-11-24,gap_1,0.0008104378580781979
2019-11-25,gap_1,0.0008057859325177033
2019-11-26,gap_1,0.0008037121795586282
2019-11-27,gap_1,0.0008062677091079562
2019-11-28,gap_1,0.0008068205098193572
2019-11-29,gap_1,0.0008088843279477078
2019-11-30,gap_1,0.0008086131242044398
2019-12-01,gap_1,0.0008093908752175641
2019-12-02,gap_1,0.0008092147399432298
2019-12-03,gap_1,0.0008081176383536905
2019-12-04,gap_1,0.0008072644952519751
2019-12-05,gap_1,0.0008077075506061521
2019-12-06,gap_1,0.000808578889345838
2019-12-07,gap_1,0.0008075077751281931
2019-12-08,gap_1,0.000807644723761242
2019-12-09,gap_1,0.0008085627367562634
2019-12-10,gap_1,0.0008152752809388967
2019-12-11,gap_1,0.0008169206679914373
2019-12-12,gap_1,0.0008157322242356005
2019-12-13,gap_1,0.0008189855705287055
2019-12-14,gap_1,0.0008188238891079284
2019-12-15,gap_1,0.0008262588516085247
2019-12-16,gap_1,0.000831967450775228
2019-12-17,gap_1,0.0008223558471524035
2019-12-18,gap_1,0.0008253901345812489
2019-12-19,gap_1,0.0008226703491888863
2019-12-20,gap_1,0.0008247049487833452
2019-12-21,gap_1,0.0008249031241018481
2019-12-22,gap_1,0.0008280929659224666
2019-12-23,gap_1,0.0008258860392475163
2019-12-24,gap_1,0.0008271277243867167
2019-12-25,gap_1,0.0008264275654423649
2019-12-26,gap_1,0.0008227290879328395
2019-12-27,gap_1,0.0008218895513606633
2019-12-28,gap_1,0.0008194301323106817
2019-12-29,gap_1,0.0008194700202992422
2019-12-30,gap_1,0.0008184485527226042
2019-12-31,gap_1,0.0008176285791059289
2020-01-01,gap_1,0.0008153475807868136
2020-01-02,gap_1,0.0008239352124299677
2020-01-03,gap_1,0.0008242093043926121
2020-01-04,gap_1,0.0008236845565564161
2020-01-05,gap_1,0.0008223323561767949
2020-01-06,gap_1,0.0008272708344472809
2020-01-07,gap_1,0.0008284458290509255
2020-01-08,gap_1,0.0008268231866154163
2020-01-09,gap_1,0.0008352065789626747
2020-01-10,gap_1,0.0008318112156089043
2020-01-11,gap_1,0.0008360950402962867
2020-01-12,gap_1,0.0008345420093690664
2020-01-13,gap_1,0.0008663740004784879
2020-01-14,gap_1,0.0008651875217434657
2020-01-15,gap_1,0.0008620947262927654
2020-01-16,gap_1,0.0008740404225897215
2020-01-17,gap_1,0.0008673459458469964
2020-01-18,gap_1,0.0008654014888124205
2020-01-19,gap_1,0.0008692014739083906
2020-01-20,gap_1,0.0008696008188987758
2020-01-21,gap_1,0.0008690839887754141
2020-01-22,gap_1,0.0008615094212846051
2020-01-23,gap_1,0.00086236312268637
2020-01-24,gap_1,0.0008611827286511873
2020-01-25,gap_1,0.0008616723732098921
2020-01-26,gap_1,0.0008656749945597927
2020-01-27,gap_1,0.0008707620992287249
2020-01-28,gap_1,0.0008741355025158413
2020-01-29,gap_1,0.0008733849497442401
2020-01-30,gap_1,0.0008621916414018597
2020-01-31,gap_1,0.0008675530475601434
2020-02-01,gap_1,0.0008640017992110371
2020-02-02,gap_1,0.0008660042251207745
2020-02-03,gap_1,0.0008634209551547498
2020-02-04,gap_1,0.0008663749237882136
2020-02-05,gap_1,0.0008633333389700016
2020-02-06,gap_1,0.0008591022757699954
2020-02-07,gap_1,0.0008597876658427354
2020-02-08,gap_1,0.0008637078216773816
2020-02-09,gap_1,0.000865249473861996
2020-02-10,gap_1,0.000867558360035081
2020-02-11,gap_1,0.0008711757765149058
2020-02-12,gap_1,0.0008638107734222457
2020-02-13,gap_1,0.0008746784595065417
2020-02-14,gap_1,0.0008721083708259046
2020-02-15,gap_1,0.0008716405035736487
2020-02-16,gap_1,0.0008713632415971363
2020-02-17,gap_1,0.0008747992922896032
2020-02-18,gap_1,0.000881191296625523
2020-02-19,gap_1,0.0008782288763329766
2020-02-20,gap_1,0.0008765057451144874
2020-02-21,gap_1,0.0008591007398068761
2020-02-22,gap_1,0.0008680824203405129
2020-02-23,gap_1,0.0008621397583135597
2020-02-24,gap_1,0.000854890394627288
2020-02-25,gap_1,0.0008638164224338718
2020-02-26,gap_1,0.0008658744870855056
2020-02-27,gap_1,0.0008709348620026435
2020-02-28,gap_1,0.000875303639162147
2020-02-29,gap_1,0.0008668153231492658
2020-03-01,gap_1,0.0008659747459619539
2020-03-02,gap_1,0.0008716213360835479
2020-03-03,gap_1,0.0008742991039355783
2020-03-04,gap_1,0.0008682579042774471
2020-03-05,gap_1,0.0008633721544498225
2020-03-06,gap_1,0.0008619828855751871
2020-03-07,gap_1,0.0008752974497254046
2020-03-08,gap_1,0.0008799314415565637
2020-03-09,gap_1,0.0008799310737145845
2020-03-10,gap_1,0.0008788974228438216
2020-03-11,gap_1,0.0009145522821780755
2020-03-12,gap_1,0.0008909856586347296
2020-03-13,gap_1,0.0008926096846796988
2020-03-14,gap_1,0.000886508727933322
2020-03-15,gap_1,0.0008986982523560627
2020-03-16,gap_1,0.0008835300923213126
2020-03-17,gap_1,0.000886485199251312
2020-03-18,gap_1,0.0008564470068308059
2020-03-19,gap_1,0.0008662976130184713
2020-03-20,gap_1,0.0008658112255817636
2020-03-21,gap_1,0.0008785890031288048
2020-03-22,gap_1,0.0008649595814825191
2020-03-23,gap_1,0.0008589206254039389
2020-03-24,gap_1,0.0008621980186499988
2020-03-25,gap_1,0.0008544636394711697
2020-03-26,gap_1,0.0008592910340078497
2020-03-27,gap_1,0.0008573433898643786
2020-03-28,gap_1,0.0008578960436840288
2020-03-29,gap_1,0.0008544186075453191
2020-03-30,gap_1,0.000853309089778095
2020-03-31,gap_1,0.0008518888197135935
2020-04-01,gap_1,0.0008501402890305596
2020-04-02,gap_1,0.0008488910761970487
2020-04-03,gap_1,0.0008510461117952951
2020-04-04,gap_1,0.0008494344655766308
2020-04-05,gap_1,0.0008524149772368262
2020-04-06,gap_1,0.0008518613641071208
2020-04-07,gap_1,0.0008590593223242775
2020-04-08,gap_1,0.0008592199519320923
2020-04-09,gap_1,0.0008445952137754212
2020-04-10,gap_1,0.0008471372119461364
2020-04-11,gap_1,0.0008519349284033201
2020-04-12,gap_1,0.0008508447185346291
2020-04-13,gap_1,0.0008480683182172555
2020-04-14,gap_1,0.0008443824697698585
2020-04-15,gap_1,0.0008518470985475931
2020-04-16,gap_1,0.0008532708107227896
2020-04-17,gap_1,0.0008667289686170431
2020-04-18,gap_1,0.0008646072890339041
2020-04-19,gap_1,0.0008581645050087734
2020-04-20,gap_1,0.0008593141809673565
2020-04-21,gap_1,0.0008614612688559999
2020-04-22,gap_1,0.000861138552217695
2020-04-23,gap_1,0.0008609435971068433
2020-04-24,gap_1,0.0008653354632101078
2020-04-25,gap_1,0.0008637647977231771
2020-04-26,gap_1,0.0008648953177128062
2020-04-27,gap_1,0.0008631164979865916
2020-04-28,gap_1,0.0008760010225467368
2020-04-29,gap_1,0.000864566309822229
2020-04-30,gap_1,0.0008706261741435329
2020-05-01,gap_1,0.0008717488932215966
2020-05-02,gap_1,0.0008704061889338051
2020-05-03,gap_1,0.0008717321292444797
2020-05-04,gap_1,0.0008714294657780178
2020-05-05,gap_1,0.0008723655309720264
2020-05-06,gap_1,0.0008788387775802793
2020-05-07,gap_1,0.0008749840983672478
2020-05-08,gap_1,0.0008721684966804735
2020-05-09,gap_1,0.0008646532723247203
2020-05-10,gap_1,0.0008659848733106845
2020-05-11,gap_1,0.0008672815181104542
2020-05-12,gap_1,0.0008696194379344006
2020-05-13,gap_1,0.0008719497284814031
2020-05-14,gap_1,0.000868271503851677
2020-05-15,gap_1,0.0008693887310755916
2020-05-16,gap_1,0.0008716442116613697
2020-05-17,gap_1,0.0008691370218688579
2020-05-18,gap_1,0.0008725934696929586
2020-05-19,gap_1,0.0008756616550714044
2020-05-20,gap_1,0.000868761944976487
2020-05-21,gap_1,0.0008713455270701844
2020-05-22,gap_1,0.0008726897475367118
2020-05-23,gap_1,0.0008701583384935308
2020-05-24,gap_1,0.0008706689480514787
2020-05-25,gap_1,0.0008721118214482435
2020-05-26,gap_1,0.0008715090940468028
2020-05-27,gap_1,0.0008840941151507626
2020-05-28,gap_1,0.0008871995355747814
2020-05-29,gap_1,0.0009049271583937827
2020-05-30,gap_1,0.0009053460018270451
2020-05-31,gap_1,0.0009134878206274356
2020-06-01,gap_1,0.0009130503804041934
2020-06-02,gap_1,0.0009234338833395692
2020-06-03,gap_1,0.0009265798657979884
2020-06-04,gap_1,0.0009213746208423793
2020-06-05,gap_1,0.0009228740433583837
2020-06-06,gap_1,0.0009262006147803483
2020-06-07,gap_1,0.0009277236955257239
2020-06-08,gap_1,0.0009321821144308494
2020-06-09,gap_1,0.0009296157433412248
2020-06-10,gap_1,0.0009170163892641584
2020-06-11,gap_1,0.0009227986844577196
2020-06-12,gap_1,0.0009219975191121315
2020-06-13,gap_1,0.000924629852415877
2020-06-14,gap_1,0.0009252707392956882
2020-06-15,gap_1,0.0009279753061869723
2020-06-16,gap_1,0.0009303237320569814
2020-06-17,gap_1,0.0009316563404908386
2020-06-18,gap_1,0.000933650586297008
2020-06-19,gap_1,0.0009337122891330545
2020-06-20,gap_1,0.0009355878234409145
2020-06-21,gap_1,0.0009383953882796062
2020-06-22,gap_1,0.0009421113493616207
2020-06-23,gap_1,0.0009402652250789483
2020-06-24,gap_1,0.0009413255617694586
2020-06-25,gap_1,0.0009369823431025511
2020-06-26,gap_1,0.0009385010827532728
2020-06-27,gap_1,0.000944347531865475
2020-06-28,gap_1,0.0009492530524068741
2020-06-29,gap_1,0.0009499240949968175
2020-06-30,gap_1,0.0009582244488325959
2020-07-01,gap_1,0.0009604033217925642
2020-07-02,gap_1,0.0009631484328566359
2020-07-03,gap_1,0.0009649701782438055
2020-07-04,gap_1,0.0009659528135906131
2020-07-05,gap_1,0.000968093469648211
2020-07-06,gap_1,0.0009872646511046058
2020-07-07,gap_1,0.0009988255946332383
2020-07-08,gap_1,0.0009925895635221878
2020-07-09,gap_1,0.0009893234461576014
2020-07-10,gap_1,0.0009958031592794871
2020-07-11,gap_1,0.0010113198521852467
2020-07-12,gap_1,0.0010098149493022214
2020-07-13,gap_1,0.0010256955507531257
2020-07-14,gap_1,0.0010315236340424244
2020-07-15,gap_1,0.001025938561353574
2020-07-16,gap_1,0.0010231996804290074
2020-07-17,gap_1,0.0010187107590042942
2020-07-18,gap_1,0.0010200308820910798
2020-07-19,gap_1,0.0010081523971557222
2020-07-20,gap_1,0.0010052841137212568
2020-07-21,gap_1,0.0010025252772847707
2020-07-22,gap_1,0.0010088222033162774
2020-07-23,gap_1,0.0010094807441493531
2020-07-24,gap_1,0.001007393551956792
2020-07-25,gap_1,0.0010083148620065193
2020-07-26,gap_1,0.0010052678897147593
2020-07-27,gap_1,0.0010059538802381098
2020-07-28,gap_1,0.0010090558648527194
2020-07-29,gap_1,0.0010117171337348614
2020-07-30,gap_1,0.001015668011428894
2020-07-31,gap_1,0.001028519406264287
2020-08-01,gap_1,0.0010194323582473337
2020-08-02,gap_1,0.0010233592880918446
2020-08-03,gap_1,0.001015696908129323
2020-08-04,gap_1,0.001015841435515152
2020-08-05,gap_1,0.0010178646063895133
2020-08-06,gap_1,0.0010151851286530442
2020-08-07,gap_1,0.0010339161274458132
2020-08-08,gap_1,0.0010396396361239612
2020-08-09,gap_1,0.0010376657959561802
2020-08-10,gap_1,0.0010378781637736102
2020-08-11,gap_1,0.001066193158665336
2020-08-12,gap_1,0.0010713884093783886
2020-08-13,gap_1,0.0010746642383519776
2020-08-14,gap_1,0.001082864440442914
2020-08-15,gap_1,0.0010777844510059167
2020-08-16,gap_1,0.001063992728053561
2020-08-17,gap_1,0.0010629720617291395
2020-08-18,gap_1,0.0010621970084347793
2020-08-19,gap_1,0.0010609565652395427
2020-08-20,gap_1,0.0010497767753979378
2020-08-21,gap_1,0.0010605279935500147
2020-08-22,gap_1,0.0010616268196770218
2020-08-23,gap_1,0.001061909667308083
2020-08-24,gap_1,0.001066003958589543
2020-08-25,gap_1,0.0010681090974705122
2020-08-26,gap_1,0.001073949547635125
2020-08-27,gap_1,0.001073699920879455
2020-08-28,gap_1,0.0010684619850102573
2020-08-29,gap_1,0.0010671475534454432
2020-08-30,gap_1,0.0010612625649673254
2020-08-31,gap_1,0.0010629034099661576
2020-09-01,gap_1,0.0010678478976045944
2020-09-02,gap_1,0.001066191471665324
2020-09-03,gap_1,0.001054090650988304
2020-09-04,gap_1,0.0010535387510736717
2020-09-05,gap_1,0.0010527800269195507
2020-09-06,gap_1,0.001053860741843551
2020-09-07,gap_1,0.0010617676672993312
2020-09-08,gap_1,0.0010625475102618832
2020-09-09,gap_1,0.0010573669304551612
2020-09-10,gap_1,0.00106284265779912
2020-09-11,gap_1,0.0010706099742173597
2020-09-12,gap_1,0.001088196071459355
2020-09-13,gap_1,0.0010876027081239304
2020-09-14,gap_1,0.001080615052304268
2020-09-15,gap_1,0.0010871418786312995
2020-09-16,gap_1,0.0010768150126639468
2020-09-17,gap_1,0.0010890434970667723
2020-09-18,gap_1,0.0010885754324950411
2020-09-19,gap_1,0.0010890686141759348
2020-09-20,gap_1,0.001094412785493437
2020-09-21,gap_1,0.0010927734611852593
2020-09-22,gap_1,0.0011039361691148341
2020-09-23,gap_1,0.0010753675663329831
2020-09-24,gap_1,0.0010648239920400388
2020-09-25,gap_1,0.0010709606879854886
2020-09-26,gap_1,0.0010690182247813358
2020-09-27,gap_1,0.0010716345003876392
2020-09-28,gap_1,0.001075288160272538
2020-09-29,gap_1,0.00108003687051252
2020-09-30,gap_1,0.0010757298161221706
2020-10-01,gap_1,0.0010785458322805019
2020-10-02,gap_1,0.0010822113623467635
2020-10-03,gap_1,0.0010820107352622317
2020-10-04,gap_1,0.0010800740560129548
2020-10-05,gap_1,0.0010906674386264397
2020-10-06,gap_1,0.0010883870208759094
2020-10-07,gap_1,0.001077177835393941
2020-10-08,gap_1,0.0010693670997380133
2020-10-09,gap_1,0.0010691583250559936
2020-10-10,gap_1,0.0010710212971223297
2020-10-11,gap_1,0.0010708284711830637
2020-10-12,gap_1,0.0010717839696305733
2020-10-13,gap_1,0.0010723597212011153
2020-10-14,gap_1,0.0010749584165302838
2020-10-15,gap_1,0.0010726926076667545
2020-10-16,gap_1,0.0010705454455114624
2020-10-17,gap_1,0.001069941655302982
2020-10-18,gap_1,0.0010707737617751195
2020-10-19,gap_1,0.0010636364985538854
2020-10-20,gap_1,0.001068574101697392
2020-10-21,gap_1,0.0010650888530589265
2020-10-22,gap_1,0.001066647723146375
2020-10-23,gap_1,0.0010727004945404249
2020-10-24,gap_1,0.0010693870462963459
2020-10-25,gap_1,0.0010596858447115898
2020-10-26,gap_1,0.0010651769298478612
2020-10-27,gap_1,0.0010601637437990831
2020-10-28,gap_1,0.0010596093140967822
2020-10-29,gap_1,0.0010618612380071837
2020-10-30,gap_1,0.0010655593543390583
2020-10-31,gap_1,0.0010614265751982875
2020-11-01,gap_1,0.0010622673118986217
2020-11-02,gap_1,0.0010626651600005464
2020-11-03,gap_1,0.001062924965400186
2020-11-04,gap_1,0.0010707491373089322
2020-11-05,gap_1,0.0010657047912101256
2020-11-06,gap_1,0.0010657883479523794
2020-11-07,gap_1,0.00106577393107525
2020-11-08,gap_1,0.001064415911332523
2020-11-09,gap_1,0.0010658577756001864
2020-11-10,gap_1,0.0010705661684084601
2020-11-11,gap_1,0.0010708702562455437
2020-11-12,gap_1,0.0010741637253296281
2020-11-13,gap_1,0.0010708280837495384
2020-11-14,gap_1,0.0010723796380768204
2020-11-15,gap_1,0.0010894574409872685
2020-11-16,gap_1,0.0010926198906946025
2020-11-17,gap_1,0.0010943820425152312
2020-11-18,gap_1,0.001105959841686246
2020-11-19,gap_1,0.0011069333939487712
2020-11-20,gap_1,0.0011207069013154612
2020-11-21,gap_1,0.0011179914290153795
2020-11-22,gap_1,0.001153440273780418
2020-11-23,gap_1,0.0011605503964525101
2020-11-24,gap_1,0.0011491581519509247
2020-11-25,gap_1,0.001129978639169378
2020-11-26,gap_1,0.0011351774692870305
2020-11-27,gap_1,0.0011553874132854704
2020-11-28,gap_1,0.0011493345594530732
2020-11-29,gap_1,0.0011511884839191238
2020-11-30,gap_1,0.0011418246361074524
2020-12-01,gap_1,0.001140084748750117
2020-12-02,gap_1,0.0011447115447937673
2020-12-03,gap_1,0.0011308926118202343
2020-12-04,gap_1,0.001138699620180871
2020-12-05,gap_1,0.0011414984397993269
2020-12-06,gap_1,0.001141554368760113
2020-12-07,gap_1,0.0011393395825819467
2020-12-08,gap_1,0.0011403960759633015
2020-12-09,gap_1,0.0011427867193546733
2020-12-10,gap_1,0.001143026297741081
2020-12-11,gap_1,0.0011356361177697243
2020-12-12,gap_1,0.0011293575372075875
2020-12-13,gap_1,0.001130196293667392
2020-12-14,gap_1,0.0011271986889943918
2020-12-15,gap_1,0.0011247950646628077
2020-12-16,gap_1,0.0011290929007171993
2020-12-17,gap_1,0.0011346495516691133
2020-12-18,gap_1,0.0011451753030360602
2020-12-19,gap_1,0.0011435963807875087
2020-12-20,gap_1,0.0011395338243745717
2020-12-21,gap_1,0.0011597986438655037
2020-12-22,gap_1,0.0011980795289314782
2020-12-23,gap_1,0.0011715180967121254
2020-12-24,gap_1,0.0011925019988593961
2020-12-25,gap_1,0.0012111057160019915
2020-12-26,gap_1,0.0012072262427042177
2020-12-27,gap_1,0.0012128525946870322
2020-12-28,gap_1,0.001220416083368705
2020-12-29,gap_1,0.0012295714698692044
2020-12-30,gap_1,0.001248656503313835
2020-12-31,gap_1,0.0012281400049085035
2021-01-01,gap_1,0.0012547748115997802
2021-01-02,gap_1,0.0012648780007817205
2021-01-03,gap_1,0.0012497366632724263
2021-01-04,gap_1,0.0012629318599098034
2021-01-05,gap_1,0.0012715513695953445
2021-01-06,gap_1,0.0012373367027137413
2021-01-07,gap_1,0.0012411728441643526
2021-01-08,gap_1,0.001231540428913032
2021-01-09,gap_1,0.0012227653385925299
2021-01-10,gap_1,0.0012097410243376878
2021-01-11,gap_1,0.001205756562821877
2021-01-12,gap_1,0.0011948873727580939
2021-01-13,gap_1,0.0011841171293019762
2021-01-14,gap_1,0.0011792961784359577
2021-01-15,gap_1,0.0012220525268135608
2021-01-16,gap_1,0.00123255513510147
2021-01-17,gap_1,0.0012161417035247675
2021-01-18,gap_1,0.001211112900864734
2021-01-19,gap_1,0.0012257075125906042
2021-01-20,gap_1,0.001206885269805343
2021-01-21,gap_1,0.0012279384591135712
2021-01-22,gap_1,0.001247124697236878
2021-01-23,gap_1,0.0012473608437368832
2021-01-24,gap_1,0.0012405559942516402
2021-01-25,gap_1,0.0012406053743875113
2021-01-26,gap_1,0.001237630945396254
2021-01-27,gap_1,0.0012406340047655263
2021-01-28,gap_1,0.0012348810402876642
2021-01-29,gap_1,0.0012120259907025435
2021-01-30,gap_1,0.001206556752844723
2021-01-31,gap_1,0.0011831356099941367
2021-02-01,gap_1,0.0011786755586077316
2021-02-02,gap_1,0.0011792409107591081
2021-02-03,gap_1,0.0011998073540016316
2021-02-04,gap_1,0.0012140976184574024
2021-02-05,gap_1,0.0012248207351376363
2021-02-06,gap_1,0.001223803230725283
2021-02-07,gap_1,0.0012350290807965287
2021-02-08,gap_1,0.0012563815628936431
2021-02-09,gap_1,0.0012912661744265586
2021-02-10,gap_1,0.0012850888449501383
2021-02-11,gap_1,0.0012935795095209363
2021-02-12,gap_1,0.0012830584780426676
2021-02-13,gap_1,0.0012755754110873353
2021-02-14,gap_1,0.0012668318621804821
2021-02-15,gap_1,0.0012650071744927964
2021-02-16,gap_1,0.0012862501779308663
2021-02-17,gap_1,0.0012932493361727572
2021-02-18,gap_1,0.0013603003834865989
2021-02-19,gap_1,0.0013477163202922282
2021-02-20,gap_1,0.001356276766997465
2021-02-21,gap_1,0.0013495758541523916
2021-02-22,gap_1,0.0013492440424055527
2021-02-23,gap_1,0.0013553960441426282
2021-02-24,gap_1,0.0013632729048749337
2021-02-25,gap_1,0.0013728960765185773
2021-02-26,gap_1,0.0013775906682075415
2021-02-27,gap_1,0.0013850334554915934
2021-02-28,gap_1,0.0013815308893733462
2021-03-01,gap_1,0.001378137052567206
2021-03-02,gap_1,0.0013675724176897552
2021-03-03,gap_1,0.001354474277682493
2021-03-04,gap_1,0.0013600194799038231
2021-03-05,gap_1,0.0013509301907181238
2021-03-06,gap_1,0.0013504724261912036
2021-03-07,gap_1,0.0013446423706243327
2021-03-08,gap_1,0.001346162804846294
2021-03-09,gap_1,0.0013432794791039136
2021-03-10,gap_1,0.001346862681890916
2021-03-11,gap_1,0.0013437872168765715
2021-03-12,gap_1,0.0013479951645541466
2021-03-13,gap_1,0.00134584013867925
2021-03-14,gap_1,0.001338243901737594
2021-03-15,gap_1,0.0013216223348895
2021-03-16,gap_1,0.001313637335022433
2021-03-17,gap_1,0.0013107562676812554
2021-03-18,gap_1,0.0013142295295281142
2021-03-19,gap_1,0.0013057034444219262
2021-03-20,gap_1,0.0013070852264068895
2021-03-21,gap_1,0.0013122565045847851
2021-03-22,gap_1,0.0013121040362938266
2021-03-23,gap_1,0.0013063897745569488
2021-03-24,gap_1,0.001307066819449498
2021-03-25,gap_1,0.0013058671214374628
2021-03-26,gap_1,0.001302701821159013
2021-03-27,gap_1,0.0013055823818426356
2021-03-28,gap_1,0.0012983651329927467
2021-03-29,gap_1,0.0013069085619026848
2021-03-30,gap_1,0.001300845201494533
2021-03-31,gap_1,0.001305938818425019
2021-04-01,gap_1,0.0013060752976338547
2021-04-02,gap_1,0.001300621821377762
2021-04-03,gap_1,0.00131236126034431
2021-04-04,gap_1,0.0013382504526958945
2021-04-05,gap_1,0.001352991712432073
2021-04-06,gap_1,0.0013365033383428823
2021-04-07,gap_1,0.0013539694478539668
2021-04-08,gap_1,0.0013583169889201
2021-04-09,gap_1,0.0013966105803880024
2021-04-10,gap_1,0.0014034083274167275
2021-04-11,gap_1,0.0013993468073813208
2021-04-12,gap_1,0.0014153354862407928
2021-04-13,gap_1,0.0014165358301061078
2021-04-14,gap_1,0.0014124682105422293
2021-04-15,gap_1,0.001407158885337141
2021-04-16,gap_1,0.0014009818447689596
2021-04-17,gap_1,0.0014148212523905418
2021-04-18,gap_1,0.0014393820418528375
2021-04-19,gap_1,0.0014210578703492227
2021-04-20,gap_1,0.0014181990034087726
2021-04-21,gap_1,0.0014013527020464557
2021-04-22,gap_1,0.0013959823974617213
2021-04-23,gap_1,0.0014080031485245125
2021-04-24,gap_1,0.001407557766537071
2021-04-25,gap_1,0.00139651811579127
2021-04-26,gap_1,0.0013928608167759298
2021-04-27,gap_1,0.0014158710274898361
2021-04-28,gap_1,0.0014088342981734094
2021-04-29,gap_1,0.001401492059766533
2021-04-30,gap_1,0.0014107049379449036
2021-05-01,gap_1,0.0014153252081708643
2021-05-02,gap_1,0.001441659915934943
2021-05-03,gap_1,0.0014612863132405674
2021-05-04,gap_1,0.0014692645612097465
2021-05-05,gap_1,0.0014494898523973235
2021-05-06,gap_1,0.0014645899993722558
2021-05-07,gap_1,0.0014640368069362634
2021-05-08,gap_1,0.0014639371023951102
2021-05-09,gap_1,0.0014513650893225492
2021-05-10,gap_1,0.0014670144994961183
2021-05-11,gap_1,0.0014627486488120855
2021-05-12,gap_1,0.001462863631745089
2021-05-13,gap_1,0.0014641204951133194
2021-05-14,gap_1,0.0014608141515761533
2021-05-15,gap_1,0.0014653930243427723
2021-05-16,gap_1,0.0014525076450815275
2021-05-17,gap_1,0.001454800826003902
2021-05-18,gap_1,0.001454963342822466
2021-05-19,gap_1,0.0014663168318021036
2021-05-20,gap_1,0.0014761534325942337
2021-05-21,gap_1,0.0014831744915308439
2021-05-22,gap_1,0.0015042418966046726
2021-05-23,gap_1,0.0014504375237773368
2021-05-24,gap_1,0.0014553165988635043
2021-05-25,gap_1,0.0014448679132393486
2021-05-26,gap_1,0.0014477549402273561
2021-05-27,gap_1,0.0014605815419677472
2021-05-28,gap_1,0.0014680669694621903
2021-05-29,gap_1,0.001467010882519299
2021-05-30,gap_1,0.001448133531145072
2021-05-31,gap_1,0.0014432256242372465
2021-06-01,gap_1,0.0014177382951761754
2021-06-02,gap_1,0.001414514635128797
2021-06-03,gap_1,0.001418340601123278
2021-06-04,gap_1,0.0014224517366653398
2021-06-05,gap_1,0.0014209003463120113
2021-06-06,gap_1,0.0014272773562284784
2021-06-07,gap_1,0.0014260032092313051
2021-06-08,gap_1,0.0014153513584751706
2021-06-09,gap_1,0.0014170858285710998
2021-06-10,gap_1,0.0014238158791349844
2021-06-11,gap_1,0.001424638280773109
2021-06-12,gap_1,0.0014167109275720505
2021-06-13,gap_1,0.0014093379537232188
2021-06-14,gap_1,0.0014150532950117968
2021-06-15,gap_1,0.0014201088162567065
2021-06-16,gap_1,0.001417912708075249
2021-06-17,gap_1,0.0014241790215755853
2021-06-18,gap_1,0.001428492544826587
2021-06-19,gap_1,0.0014240497782387776
2021-06-20,gap_1,0.001471426156736981
2021-06-21,gap_1,0.001477959846488097
2021-06-22,gap_1,0.001440026540070826
2021-06-23,gap_1,0.0014230667014206236
2021-06-24,gap_1,0.0014418528289355627
2021-06-25,gap_1,0.0014458027806137702
2021-06-26,gap_1,0.001432482073443159
2021-06-27,gap_1,0.0014257864659440354
2021-06-28,gap_1,0.0014145242189095902
2021-06-29,gap_1,0.0014147247217791141
2021-06-30,gap_1,0.0014215705506658443
2021-07-01,gap_1,0.001422692580213583
2021-07-02,gap_1,0.0014191560379940606
2021-07-03,gap_1,0.0014141372994648227
2021-07-04,gap_1,0.0014211014731536835
2021-07-05,gap_1,0.0014195460678911526
2021-07-06,gap_1,0.0014187642769579855
2021-07-07,gap_1,0.0014221207304552775
2021-07-08,gap_1,0.001418987769160684
2021-07-09,gap_1,0.001421142138708041
2021-07-10,gap_1,0.0014197793427540514
2021-07-11,gap_1,0.001419535559294893
2021-07-12,gap_1,0.0014214056666638044
2021-07-13,gap_1,0.0014204843464613647
2021-07-14,gap_1,0.0014343510374267131
2021-07-15,gap_1,0.0014413036506768077
2021-07-16,gap_1,0.0014355250610033354
2021-07-17,gap_1,0.0014336505764640523
2021-07-18,gap_1,0.0014440021531474936
2021-07-19,gap_1,0.0014493446253054912
2021-07-20,gap_1,0.0014274751084580447
2021-07-21,gap_1,0.001420378850329077
2021-07-22,gap_1,0.001418263289993466
2021-07-23,gap_1,0.0014142267602028663
2021-07-24,gap_1,0.0014150242860888086
2021-07-25,gap_1,0.0014147263715939898
2021-07-26,gap_1,0.0014172463133221237
2021-07-27,gap_1,0.0014169827405269935
2021-07-28,gap_1,0.0014187000197490025
2021-07-29,gap_1,0.0014241854481983364
2021-07-30,gap_1,0.0014257202092938597
2021-07-31,gap_1,0.0014239123718484488
2021-08-01,gap_1,0.001424580445059639
2021-08-02,gap_1,0.0014155464054715547
2021-08-03,gap_1,0.0014341282469454877
2021-08-04,gap_1,0.0014373415764268867
2021-08-05,gap_1,0.0014459573652251428
2021-08-06,gap_1,0.00144514175013624
2021-08-07,gap_1,0.0014372117646742188
2021-08-08,gap_1,0.0014480526258851467
2021-08-09,gap_1,0.0014459100730845357
2021-08-10,gap_1,0.0014431261758754178
2021-08-11,gap_1,0.00143903363987888
2021-08-12,gap_1,0.0014643473234105813
